ctrlMSE	score	pMSE	p	BH
activation of phospholipase C activity	78.624235211758	0.827366480123119	0.431137724550898	0.43313373253493	0.958142109940702
regulation of ruffle assembly	78.5619345865957	0.827366137836282	0.453093812375249	0.463073852295409	0.958142109940702
transforming growth factor beta receptor signaling pathway	78.3772272642243	0.827360912778617	0.493013972055888	0.532934131736527	0.958142109940702
regulation of molecular function	79.0038508455806	0.827356964747036	0.726546906187625	0.682634730538922	0.958142109940702
multicellular organism reproduction	78.6672118910367	0.827354541531719	0.55688622754491	0.55688622754491	0.958142109940702
negative regulation of muscle contraction	78.0190383858146	0.827351345720375	0.389221556886228	0.463073852295409	0.958142109940702
regulation of nitrogen compound metabolic process	78.8682832704934	0.827347744840337	0.714570858283433	0.706586826347305	0.958142109940702
negative regulation of multi-organism process	78.5955052172751	0.827347033147101	0.522954091816367	0.558882235528942	0.958142109940702
negative regulation of smooth muscle contraction	78.0199822807658	0.82734519972223	0.431137724550898	0.477045908183633	0.958142109940702
regulation of ATPase activity	78.5725884765397	0.827323907336991	0.510978043912176	0.534930139720559	0.958142109940702
hepatic immune response	78.7282109706771	0.827319211477737	0.455089820359281	0.469061876247505	0.958142109940702
receptor transactivation	78.7649509108222	0.827318246907838	0.445109780439122	0.44311377245509	0.958142109940702
positive regulation of ERBB signaling pathway	78.321769634263	0.827314897227365	0.417165668662675	0.435129740518962	0.958142109940702
negative regulation of antigen receptor-mediated signaling pathway	78.6148177256766	0.827307516261755	0.427145708582834	0.419161676646707	0.958142109940702
histone modification	78.344422231673	0.827301844125956	0.578842315369261	0.6187624750499	0.958142109940702
secretion by tissue	78.726025301698	0.827276638688664	0.435129740518962	0.427145708582834	0.958142109940702
negative regulation of cysteine-type endopeptidase activity involved in apoptotic signaling pathway	76.1565673086245	0.827268406350585	0.279441117764471	0.459081836327345	0.958142109940702
organophosphate biosynthetic process	78.3788904402754	0.827267959071945	0.580838323353293	0.624750499001996	0.958142109940702
regulation of phosphorylation	78.7410995613749	0.827265327654411	0.666666666666667	0.68063872255489	0.958142109940702
regulation of protein localization to cell periphery	78.4308799385669	0.827262294923461	0.499001996007984	0.524950099800399	0.958142109940702
positive regulation of protein phosphorylation	78.9533972404209	0.827257822566915	0.644710578842315	0.634730538922156	0.958142109940702
positive regulation of reactive oxygen species metabolic process	78.663360732254	0.827257058820532	0.522954091816367	0.526946107784431	0.958142109940702
sulfur compound metabolic process	77.9632543632192	0.827253779683928	0.465069860279441	0.594810379241517	0.958142109940702
positive regulation of cellular protein metabolic process	78.9599518764741	0.827250675274234	0.686626746506986	0.658682634730539	0.958142109940702
positive regulation of receptor-mediated endocytosis	80.2771939598258	0.827237732164019	0.62874251497006	0.499001996007984	0.958142109940702
positive regulation of interleukin-17 production	77.5822710991968	0.827228388679229	0.337325349301397	0.429141716566866	0.958142109940702
positive regulation of blood vessel diameter	78.0520886543544	0.827224500186592	0.369261477045908	0.429141716566866	0.958142109940702
lamellipodium morphogenesis	78.5184417877988	0.827221100804563	0.427145708582834	0.445109780439122	0.958142109940702
potassium ion homeostasis	79.3572214261891	0.827213784941973	0.500998003992016	0.463073852295409	0.958142109940702
specification of symmetry	79.1900335392369	0.827211890613458	0.564870259481038	0.516966067864271	0.958142109940702
determination of bilateral symmetry	79.1902817704613	0.827210681325646	0.542914171656687	0.512974051896208	0.958142109940702
nucleus organization	77.5798851627428	0.827209556228077	0.357285429141717	0.500998003992016	0.958142109940702
potassium ion import	79.3656423496044	0.827202674667514	0.483033932135729	0.441117764471058	0.958142109940702
peptidyl-proline modification	78.5225309778863	0.827199330512362	0.439121756487026	0.465069860279441	0.958142109940702
covalent chromatin modification	78.3428103955788	0.827191971927649	0.510978043912176	0.590818363273453	0.958142109940702
COPII-coated vesicle budding	78.3241905765935	0.827186488110554	0.451097804391218	0.514970059880239	0.958142109940702
cellular potassium ion homeostasis	79.3696802950079	0.827186068880685	0.510978043912176	0.463073852295409	0.958142109940702
membrane repolarization	79.3623104629389	0.827184745997436	0.483033932135729	0.407185628742515	0.958142109940702
regulation of immature T cell proliferation	79.5754793850329	0.827179532248591	0.491017964071856	0.441117764471058	0.958142109940702
regulation of immature T cell proliferation in thymus	79.5754793850329	0.827179532248591	0.500998003992016	0.459081836327345	0.958142109940702
signal transduction by p53 class mediator	78.2397508979518	0.827176336601456	0.453093812375249	0.540918163672655	0.958142109940702
regulation of mRNA binding	78.3382467405321	0.827171023591524	0.445109780439122	0.465069860279441	0.958142109940702
positive regulation of mRNA binding	78.3382467405321	0.827171023591524	0.393213572854291	0.429141716566866	0.958142109940702
regulation of primary metabolic process	78.9063161086909	0.827168692339852	0.732534930139721	0.722554890219561	0.958142109940702
positive regulation of RNA binding	78.3394615865933	0.827166475910382	0.457085828343313	0.473053892215569	0.958142109940702
JAK-STAT cascade	78.2114537068496	0.827161091037908	0.415169660678643	0.461077844311377	0.958142109940702
STAT cascade	78.2114537068496	0.827161091037908	0.461077844311377	0.508982035928144	0.958142109940702
regulation of protein acetylation	77.7218085093708	0.827160842944307	0.397205588822355	0.518962075848303	0.958142109940702
ventral midline development	78.0311258122027	0.827159383794155	0.391217564870259	0.459081836327345	0.958142109940702
bone remodeling	79.437146068684	0.827156025081721	0.489021956087824	0.431137724550898	0.958142109940702
negative regulation of immature T cell proliferation	90.9941698453762	0.827151293302015	0.832335329341317	0.465069860279441	0.958142109940702
negative regulation of immature T cell proliferation in thymus	90.9941698453762	0.827151293302015	0.810379241516966	0.471057884231537	0.958142109940702
regulation of hormone secretion	78.3531457300887	0.82714876374516	0.481037924151697	0.538922155688623	0.958142109940702
regulation of protein glycosylation	78.3743689536063	0.827137159262688	0.42315369261477	0.459081836327345	0.958142109940702
negative regulation of ERAD pathway	76.9937732162833	0.827134180331551	0.293413173652695	0.413173652694611	0.958142109940702
regulation of T cell tolerance induction	80.670926667144	0.827131233088553	0.56686626746507	0.457085828343313	0.958142109940702
retinoic acid receptor signaling pathway	78.3251567855456	0.827127559146287	0.473053892215569	0.500998003992016	0.958142109940702
protein peptidyl-prolyl isomerization	78.5350970530889	0.827127438768125	0.419161676646707	0.429141716566866	0.958142109940702
aorta morphogenesis	78.6684165418333	0.827126022520149	0.461077844311377	0.44311377245509	0.958142109940702
chromatin remodeling at centromere	78.5224877272007	0.827119375850951	0.44311377245509	0.459081836327345	0.958142109940702
CENP-A containing nucleosome assembly	78.5225752622669	0.827118875957401	0.439121756487026	0.445109780439122	0.958142109940702
CENP-A containing chromatin organization	78.5225752622669	0.827118875957401	0.427145708582834	0.465069860279441	0.958142109940702
negative regulation of protein autophosphorylation	79.0489948651727	0.827112929409638	0.487025948103792	0.465069860279441	0.958142109940702
response to endoplasmic reticulum stress	78.6034226585977	0.827112843419867	0.520958083832335	0.568862275449102	0.958142109940702
negative regulation of MAPK cascade	78.7522085493698	0.827110645965529	0.530938123752495	0.558882235528942	0.958142109940702
negative regulation of interleukin-1 production	78.5200559411181	0.82710576963348	0.463073852295409	0.477045908183633	0.958142109940702
positive regulation of peptide secretion	79.7887760184527	0.827105419062466	0.68063872255489	0.57684630738523	0.958142109940702
cell proliferation involved in metanephros development	79.4826300595196	0.827101617508903	0.512974051896208	0.493013972055888	0.958142109940702
egg activation	76.738528962869	0.827096462850422	0.29940119760479	0.463073852295409	0.958142109940702
regulation of binding	78.7087825595205	0.827094419768717	0.584830339321357	0.608782435129741	0.958142109940702
positive regulation of protein secretion	79.7906199223391	0.827094316428574	0.658682634730539	0.582834331337325	0.958142109940702
vesicle docking involved in exocytosis	78.8174839022217	0.827086770737748	0.421157684630739	0.42315369261477	0.958142109940702
dendrite development	78.638305997852	0.827084812695723	0.514970059880239	0.524950099800399	0.958142109940702
regulation of intracellular signal transduction	78.8605277154573	0.827078575323752	0.682634730538922	0.688622754491018	0.958142109940702
sensory perception	78.3091997442895	0.827074040886558	0.510978043912176	0.606786427145709	0.958142109940702
negative regulation of leukocyte mediated cytotoxicity	78.7841388908594	0.827071436703597	0.435129740518962	0.437125748502994	0.958142109940702
positive regulation of interferon-gamma secretion	77.7509417073697	0.827068973784254	0.36127744510978	0.425149700598802	0.958142109940702
vesicle docking	78.8251745218715	0.827068416404536	0.445109780439122	0.425149700598802	0.958142109940702
positive regulation of phosphorylation	79.0069388211641	0.827051857075214	0.668662674650699	0.662674650698603	0.958142109940702
supramolecular fiber organization	79.2788625472001	0.827045783163368	0.662674650698603	0.606786427145709	0.958142109940702
regulation of receptor binding	80.9382407346254	0.827037642897577	0.596806387225549	0.411177644710579	0.958142109940702
negative regulation of intracellular signal transduction	78.7254883614577	0.827026312992525	0.610778443113772	0.622754491017964	0.958142109940702
regulation of protein autoubiquitination	78.1875978444659	0.827025406805606	0.435129740518962	0.465069860279441	0.958142109940702
positive regulation of biomineral tissue development	77.4892001499681	0.827007861319533	0.347305389221557	0.469061876247505	0.958142109940702
regulation of cortisol secretion	78.8712785553683	0.826991515584405	0.479041916167665	0.479041916167665	0.958142109940702
positive regulation of cortisol secretion	78.8712785553683	0.826991515584405	0.461077844311377	0.455089820359281	0.958142109940702
positive regulation of glucocorticoid secretion	78.8712785553683	0.826991515584405	0.445109780439122	0.453093812375249	0.958142109940702
transition metal ion homeostasis	78.1081199280262	0.826986832945055	0.429141716566866	0.520958083832335	0.958142109940702
regulation of lens epithelial cell proliferation	78.0092839412167	0.826977935845578	0.445109780439122	0.487025948103792	0.958142109940702
positive regulation of lens epithelial cell proliferation	78.0092839412167	0.826977935845578	0.457085828343313	0.506986027944112	0.958142109940702
negative regulation of cell division	78.7963847494014	0.826974915489198	0.437125748502994	0.437125748502994	0.958142109940702
protection from natural killer cell mediated cytotoxicity	78.8570095628771	0.826974606835004	0.451097804391218	0.449101796407186	0.958142109940702
morphogenesis of an endothelium	80.0459618245115	0.826972897161539	0.524950099800399	0.439121756487026	0.958142109940702
endothelial tube morphogenesis	80.0459618245115	0.826972897161539	0.546906187624751	0.461077844311377	0.958142109940702
protein maturation	79.1547616796038	0.826966318237521	0.610778443113772	0.602794411177645	0.958142109940702
regulation of multivesicular body size	78.0326961939502	0.826965284708637	0.405189620758483	0.475049900199601	0.958142109940702
telomere maintenance via semi-conservative replication	78.0989665764756	0.826964521791914	0.379241516966068	0.449101796407186	0.958142109940702
transmembrane receptor protein serine/threonine kinase signaling pathway	78.2973265699219	0.826962415015083	0.548902195608782	0.614770459081836	0.958142109940702
nucleic acid phosphodiester bond hydrolysis	78.3274668841988	0.826957872031049	0.528942115768463	0.596806387225549	0.958142109940702
nucleotide-excision repair	78.0593989164053	0.826947416017963	0.463073852295409	0.558882235528942	0.958142109940702
cellular transition metal ion homeostasis	78.1179356924792	0.826933778377205	0.419161676646707	0.514970059880239	0.958142109940702
regulation of developmental process	79.0599817508009	0.826929199830869	0.69061876247505	0.678642714570858	0.958142109940702
regulation of MDA-5 signaling pathway	77.6745967608766	0.826928467263589	0.325349301397206	0.435129740518962	0.958142109940702
DNA biosynthetic process	78.2958392711709	0.826928225968352	0.445109780439122	0.512974051896208	0.958142109940702
multicellular organismal reproductive process	78.67996854266	0.826924485003267	0.580838323353293	0.604790419161677	0.958142109940702
cellular response to leptin stimulus	78.3067602138699	0.826924017591785	0.431137724550898	0.475049900199601	0.958142109940702
tRNA aminoacylation for protein translation	78.4627852082828	0.826913680800242	0.391217564870259	0.451097804391218	0.958142109940702
viral entry into host cell	78.7706732996708	0.826904983863562	0.497005988023952	0.499001996007984	0.958142109940702
positive regulation of mRNA splicing, via spliceosome	78.440119435071	0.826904032440927	0.417165668662675	0.439121756487026	0.958142109940702
regulation of endothelial cell migration	78.9779859890647	0.82690385094536	0.528942115768463	0.518962075848303	0.958142109940702
positive regulation of biological process	78.8960642838334	0.82689428014507	0.724550898203593	0.720558882235529	0.958142109940702
cellular response to amino acid starvation	78.7834902808454	0.826891148036792	0.447105788423154	0.447105788423154	0.958142109940702
regulation of protein localization to nucleus	78.333817168684	0.82688553305789	0.477045908183633	0.562874251497006	0.958142109940702
leptin-mediated signaling pathway	78.3168654995359	0.826881567452405	0.417165668662675	0.459081836327345	0.958142109940702
negative regulation of type I interferon production	78.2796073822696	0.826860681284062	0.42315369261477	0.473053892215569	0.958142109940702
polyamine transport	78.0887983386274	0.826850826731291	0.417165668662675	0.469061876247505	0.958142109940702
action potential	79.9131445479863	0.826849576976897	0.632734530938124	0.558882235528942	0.958142109940702
protein stabilization	79.3608146777317	0.826847515145129	0.574850299401198	0.572854291417166	0.958142109940702
regulation of stem cell proliferation	79.8407593409622	0.82684344892412	0.582834331337325	0.499001996007984	0.958142109940702
regulation of endosome size	76.8763215962904	0.826842507116206	0.331337325349301	0.479041916167665	0.958142109940702
cellular response to monosaccharide stimulus	78.0023791017568	0.826837516212256	0.379241516966068	0.471057884231537	0.958142109940702
cellular response to hexose stimulus	78.0023791017568	0.826837516212256	0.401197604790419	0.467065868263473	0.958142109940702
negative regulation of protein processing	78.667335617552	0.826830192044597	0.417165668662675	0.431137724550898	0.958142109940702
negative regulation of protein maturation	78.667335617552	0.826830192044597	0.44311377245509	0.463073852295409	0.958142109940702
aorta development	78.7411330160949	0.826829442050174	0.459081836327345	0.463073852295409	0.958142109940702
bone development	79.6144101541402	0.826826183410426	0.562874251497006	0.506986027944112	0.958142109940702
protein sumoylation	78.3681123724998	0.826825145929302	0.461077844311377	0.520958083832335	0.958142109940702
negative regulation of neuron projection regeneration	77.5207014891537	0.82682488485955	0.353293413173653	0.437125748502994	0.958142109940702
cardiac atrium morphogenesis	79.2895481154008	0.826818919718293	0.471057884231537	0.425149700598802	0.958142109940702
iron ion homeostasis	78.3154996310625	0.826814986675314	0.429141716566866	0.500998003992016	0.958142109940702
histone mRNA catabolic process	77.7690930106553	0.826814359807977	0.351297405189621	0.44311377245509	0.958142109940702
antigen processing and presentation of peptide antigen via MHC class I	79.3437284309113	0.826810733272229	0.6187624750499	0.574850299401198	0.958142109940702
myelin assembly	79.2056634580063	0.826805889414539	0.471057884231537	0.427145708582834	0.958142109940702
regulation of sphingolipid biosynthetic process	77.8119656761371	0.826801199366631	0.387225548902196	0.493013972055888	0.958142109940702
regulation of membrane lipid metabolic process	77.8119656761371	0.826801199366631	0.397205588822355	0.473053892215569	0.958142109940702
regulation of ceramide biosynthetic process	77.8119656761371	0.826801199366631	0.373253493013972	0.451097804391218	0.958142109940702
dicarboxylic acid catabolic process	79.8643310677132	0.826800790652304	0.518962075848303	0.449101796407186	0.958142109940702
cilium assembly	77.2570734609541	0.826799839743258	0.375249500998004	0.574850299401198	0.958142109940702
cell-cell junction organization	79.2299727471385	0.826797936689075	0.570858283433134	0.532934131736527	0.958142109940702
regulation of cytokine secretion involved in immune response	77.953958566102	0.826797705927628	0.365269461077844	0.439121756487026	0.958142109940702
cilium organization	77.2599820826046	0.826791630787866	0.37125748502994	0.588822355289421	0.958142109940702
regulation of RNA binding	78.4790480587614	0.826787339032722	0.415169660678643	0.431137724550898	0.958142109940702
mesodermal cell fate specification	78.0340374942422	0.826781678569134	0.431137724550898	0.477045908183633	0.958142109940702
antigen processing and presentation of exogenous peptide antigen via MHC class I, TAP-dependent	79.350730482667	0.826778952503482	0.572854291417166	0.534930139720559	0.958142109940702
amyloid-beta metabolic process	78.8013333378336	0.826777752367683	0.399201596806387	0.411177644710579	0.958142109940702
cellular response to increased oxygen levels	78.2737040867738	0.826777143423639	0.393213572854291	0.44311377245509	0.958142109940702
response to increased oxygen levels	78.2737040867738	0.826777143423639	0.415169660678643	0.453093812375249	0.958142109940702
lipid metabolic process	78.9950916888841	0.826776459037399	0.678642714570858	0.682634730538922	0.958142109940702
antigen processing and presentation of exogenous peptide antigen via MHC class I	79.3510491679826	0.826774057994167	0.592814371257485	0.558882235528942	0.958142109940702
positive regulation of translation	78.2696286417246	0.826771836171618	0.491017964071856	0.55688622754491	0.958142109940702
regulation of very-low-density lipoprotein particle remodeling	78.4244624439424	0.826769785660628	0.42315369261477	0.477045908183633	0.958142109940702
negative regulation of very-low-density lipoprotein particle remodeling	78.4244624439424	0.826769785660628	0.419161676646707	0.445109780439122	0.958142109940702
cellular iron ion homeostasis	78.3224761521175	0.826768924914462	0.431137724550898	0.502994011976048	0.958142109940702
negative regulation of cell proliferation	78.7060198783475	0.826763754246433	0.614770459081836	0.636726546906188	0.958142109940702
glycoprotein biosynthetic process	77.8385629432477	0.82676228950032	0.471057884231537	0.6187624750499	0.958142109940702
low-density lipoprotein receptor particle metabolic process	78.4893549135868	0.826758288023562	0.44311377245509	0.463073852295409	0.958142109940702
low-density lipoprotein particle receptor catabolic process	78.4894957835032	0.826757680716809	0.429141716566866	0.455089820359281	0.958142109940702
positive regulation of metabolic process	78.8889820376096	0.826757179699301	0.718562874251497	0.716566866267465	0.958142109940702
regulation of signal transduction by p53 class mediator	78.2628144405821	0.826752009976054	0.526946107784431	0.592814371257485	0.958142109940702
relaxation of cardiac muscle	79.3886051363475	0.826750916513602	0.487025948103792	0.445109780439122	0.958142109940702
neural tube formation	77.1005234220366	0.826735633988045	0.321357285429142	0.489021956087824	0.958142109940702
positive regulation of cytokine secretion involved in immune response	77.9640039734915	0.826734151564356	0.413173652694611	0.493013972055888	0.958142109940702
neurotrophin signaling pathway	79.4043844964738	0.826724912564124	0.50499001996008	0.469061876247505	0.958142109940702
glutamine metabolic process	80.4830699649353	0.826722409789293	0.588822355289421	0.497005988023952	0.958142109940702
negative regulation of oxidoreductase activity	78.3451995730538	0.826710271274123	0.445109780439122	0.489021956087824	0.958142109940702
cell cycle DNA replication	78.3047407771966	0.826704646801304	0.419161676646707	0.463073852295409	0.958142109940702
collecting duct development	78.7770844094465	0.826698730545888	0.469061876247505	0.453093812375249	0.958142109940702
membrane fission	79.4020037575767	0.826694584051295	0.481037924151697	0.459081836327345	0.958142109940702
positive regulation of cAMP-mediated signaling	78.3840530735578	0.826676568560896	0.403193612774451	0.429141716566866	0.958142109940702
negative regulation by symbiont of host apoptotic process	78.2654549808473	0.826675641048775	0.42315369261477	0.451097804391218	0.958142109940702
negative regulation by symbiont of host programmed cell death	78.2654549808473	0.826675641048775	0.415169660678643	0.465069860279441	0.958142109940702
modulation by symbiont of host apoptotic process	78.2654549808473	0.826675641048775	0.43313373253493	0.471057884231537	0.958142109940702
negative regulation by organism of programmed cell death in other organism involved in symbiotic interaction	78.2654549808473	0.826675641048775	0.417165668662675	0.449101796407186	0.958142109940702
axo-dendritic transport	77.7627078885426	0.826672613260882	0.363273453093812	0.455089820359281	0.958142109940702
regulation of RNA metabolic process	79.0041531545863	0.826672513243818	0.708582834331337	0.722554890219561	0.958142109940702
primary neural tube formation	77.107396857747	0.826671517550352	0.301397205588822	0.491017964071856	0.958142109940702
male gamete generation	78.3946948757279	0.82666841756964	0.50499001996008	0.584830339321357	0.958142109940702
spermatogenesis	78.3952833618546	0.826666482799868	0.516966067864271	0.572854291417166	0.958142109940702
cellular response to oxygen-containing compound	78.6836510813293	0.826662384530995	0.646706586826347	0.688622754491018	0.958142109940702
response to cadmium ion	78.5625112818963	0.826651554042577	0.42315369261477	0.457085828343313	0.958142109940702
positive regulation of fatty acid biosynthetic process	78.9096159765713	0.826645099412047	0.411177644710579	0.397205588822355	0.958142109940702
tRNA metabolic process	78.555359261761	0.826642003385978	0.500998003992016	0.540918163672655	0.958142109940702
histone deubiquitination	76.8611093079375	0.826636292459749	0.29940119760479	0.463073852295409	0.958142109940702
positive regulation of flagellated sperm motility involved in capacitation	80.4129919961745	0.82663156999551	0.536926147704591	0.473053892215569	0.958142109940702
flavin-containing compound metabolic process	77.9174522139029	0.826631071749129	0.369261477045908	0.451097804391218	0.958142109940702
cellular response to cadmium ion	78.5669388588276	0.826630512218259	0.447105788423154	0.481037924151697	0.958142109940702
regulation of myeloid cell differentiation	78.6097230798975	0.82661844119007	0.500998003992016	0.530938123752495	0.958142109940702
chemosensory behavior	78.0909763309729	0.826617382988765	0.419161676646707	0.445109780439122	0.958142109940702
histone H3-T11 phosphorylation	79.6221125046686	0.826613297570977	0.465069860279441	0.411177644710579	0.958142109940702
telomerase RNA stabilization	79.5774791549488	0.826605754962988	0.499001996007984	0.471057884231537	0.958142109940702
glucocorticoid metabolic process	77.8639164375631	0.826604971504428	0.367265469061876	0.457085828343313	0.958142109940702
synaptic vesicle exocytosis	77.8746698488651	0.826602864210694	0.369261477045908	0.44311377245509	0.958142109940702
signal transduction	78.9946447272838	0.826601180802867	0.730538922155689	0.726546906187625	0.958142109940702
positive regulation of bone mineralization	77.527123825883	0.826600005061231	0.329341317365269	0.489021956087824	0.958142109940702
negative regulation of neuron apoptotic process	77.5036302333501	0.826596996225685	0.373253493013972	0.493013972055888	0.958142109940702
Wnt signaling pathway involved in dorsal/ventral axis specification	81.2987874706343	0.826592434992866	0.632734530938124	0.493013972055888	0.958142109940702
lung cell differentiation	85.330881600549	0.82658274728931	0.740518962075848	0.463073852295409	0.958142109940702
lung epithelial cell differentiation	85.330881600549	0.82658274728931	0.722554890219561	0.479041916167665	0.958142109940702
sensory system development	78.1971864980912	0.826582476729386	0.429141716566866	0.477045908183633	0.958142109940702
positive regulation of cell cycle	78.240003932452	0.826576235068673	0.530938123752495	0.624750499001996	0.958142109940702
reproduction	78.6658703568215	0.826571175725939	0.6187624750499	0.686626746506986	0.958142109940702
reproductive process	78.6658750187387	0.826571155781751	0.584830339321357	0.644710578842315	0.958142109940702
tube development	79.5704123708855	0.826569216573347	0.63872255489022	0.562874251497006	0.958142109940702
basophil activation	77.9947770083286	0.826569026428834	0.42315369261477	0.471057884231537	0.958142109940702
morphogenesis of an epithelium	79.5141599169883	0.826567144322317	0.660678642714571	0.614770459081836	0.958142109940702
regulation of skeletal muscle tissue growth	77.8902669984911	0.826556203203483	0.369261477045908	0.449101796407186	0.958142109940702
positive regulation of catalytic activity	79.1653027763391	0.826552558983098	0.738522954091816	0.732534930139721	0.958142109940702
multi-organism cellular process	78.6527219648545	0.826549108863505	0.407185628742515	0.437125748502994	0.958142109940702
positive regulation of platelet-derived growth factor receptor signaling pathway	80.7356674411066	0.826545039954406	0.57684630738523	0.463073852295409	0.958142109940702
nuclear envelope organization	78.4939574080144	0.826541321563654	0.497005988023952	0.554890219560878	0.958142109940702
nuclear DNA replication	78.3495062091592	0.826539696124992	0.42315369261477	0.469061876247505	0.958142109940702
positive regulation of histone H4-K16 acetylation	78.9942374475161	0.826530981881083	0.459081836327345	0.467065868263473	0.958142109940702
regulation of centriole-centriole cohesion	85.8129398631817	0.826527061729531	0.758483033932136	0.497005988023952	0.958142109940702
cell differentiation in spinal cord	78.3663969929755	0.826526388925669	0.413173652694611	0.459081836327345	0.958142109940702
trigeminal nerve development	77.9117935824541	0.826524809384727	0.399201596806387	0.475049900199601	0.958142109940702
histone H2A acetylation	78.3875889016989	0.826520421975502	0.403193612774451	0.451097804391218	0.958142109940702
VEGF-activated platelet-derived growth factor receptor signaling pathway	78.2446072310585	0.82651916212862	0.403193612774451	0.447105788423154	0.958142109940702
positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway	78.2446072310585	0.82651916212862	0.449101796407186	0.48502994011976	0.958142109940702
regulation of myoblast differentiation	80.4111818887498	0.826518912362848	0.588822355289421	0.512974051896208	0.958142109940702
positive regulation of signal transduction by p53 class mediator	78.1029386342646	0.826512585735663	0.353293413173653	0.415169660678643	0.958142109940702
multi-organism membrane organization	78.6579205320781	0.826506776643697	0.427145708582834	0.44311377245509	0.958142109940702
cardiac muscle tissue development	79.0545624780869	0.826503201605473	0.516966067864271	0.499001996007984	0.958142109940702
regulation of type I interferon-mediated signaling pathway	80.3419000466702	0.826502984225308	0.610778443113772	0.49500998003992	0.958142109940702
regulation of saliva secretion	78.6633024246974	0.826497240167407	0.49500998003992	0.520958083832335	0.958142109940702
ventral spinal cord development	78.3743400173849	0.826493159855971	0.373253493013972	0.421157684630739	0.958142109940702
double-strand break repair via homologous recombination	78.2227434680583	0.826490125704795	0.43313373253493	0.512974051896208	0.958142109940702
recombinational repair	78.2227434680583	0.826490125704795	0.451097804391218	0.518962075848303	0.958142109940702
positive regulation of spindle assembly	76.209668123964	0.826484821223167	0.253493013972056	0.48502994011976	0.958142109940702
axon target recognition	79.4347163388387	0.826481233871031	0.483033932135729	0.463073852295409	0.958142109940702
regulation of T cell costimulation	78.3667041885252	0.826478946414153	0.44311377245509	0.477045908183633	0.958142109940702
positive regulation of T cell costimulation	78.3667041885252	0.826478946414153	0.417165668662675	0.479041916167665	0.958142109940702
regulation of fibroblast proliferation	80.0009514567348	0.826474057333596	0.636726546906188	0.534930139720559	0.958142109940702
paranodal junction assembly	79.2463224004773	0.826466685015025	0.48502994011976	0.459081836327345	0.958142109940702
exocytic process	79.0000282935502	0.826462470596545	0.479041916167665	0.465069860279441	0.958142109940702
regulation of response to cytokine stimulus	78.4242948690329	0.826459343503381	0.540918163672655	0.590818363273453	0.958142109940702
regulation of alpha-beta T cell proliferation	78.9384375746761	0.826453073863822	0.441117764471058	0.437125748502994	0.958142109940702
regulation of extrinsic apoptotic signaling pathway	78.0915206146702	0.826449750876832	0.455089820359281	0.560878243512974	0.958142109940702
mitochondrion localization	78.0144807799265	0.826441580806434	0.379241516966068	0.465069860279441	0.958142109940702
amino acid activation	78.5848553313461	0.82643821652363	0.471057884231537	0.516966067864271	0.958142109940702
tRNA aminoacylation	78.5848553313461	0.82643821652363	0.471057884231537	0.512974051896208	0.958142109940702
regulation of steroid biosynthetic process	78.468152166081	0.826424712451353	0.524950099800399	0.568862275449102	0.958142109940702
regulation of cellular protein localization	78.5717510628032	0.826423076105591	0.600798403193613	0.654690618762475	0.958142109940702
macromolecule deacylation	78.6420086760488	0.826421201076479	0.479041916167665	0.528942115768463	0.958142109940702
microtubule anchoring at microtubule organizing center	78.7279168758015	0.826411834128515	0.421157684630739	0.457085828343313	0.958142109940702
lipid particle organization	78.6795258163681	0.826404562287699	0.455089820359281	0.483033932135729	0.958142109940702
protein K6-linked ubiquitination	78.260126624652	0.826398122225588	0.403193612774451	0.461077844311377	0.958142109940702
artery morphogenesis	78.8438878275482	0.826382635988552	0.49500998003992	0.516966067864271	0.958142109940702
epidermal growth factor-activated receptor transactivation by G-protein coupled receptor signaling pathway	79.0484828656202	0.826379506668864	0.461077844311377	0.445109780439122	0.958142109940702
protein deacylation	78.6510238135633	0.826377309287088	0.449101796407186	0.48502994011976	0.958142109940702
regulation of cytokine-mediated signaling pathway	78.4362908711536	0.826375242291471	0.493013972055888	0.55688622754491	0.958142109940702
taurine metabolic process	78.2929864032216	0.826372684216431	0.425149700598802	0.449101796407186	0.958142109940702
negative regulation of cell-substrate adhesion	77.336239803887	0.826371972261661	0.29940119760479	0.467065868263473	0.958142109940702
fertilization	79.0460226186428	0.826366784519507	0.491017964071856	0.491017964071856	0.958142109940702
regulation of extrinsic apoptotic signaling pathway via death domain receptors	77.7774936167106	0.826364977883779	0.391217564870259	0.506986027944112	0.958142109940702
ERBB signaling pathway	78.3162427662661	0.826361213493566	0.465069860279441	0.530938123752495	0.958142109940702
peptidyl-lysine deacetylation	79.0260763680945	0.826357460648632	0.457085828343313	0.451097804391218	0.958142109940702
cellular modified amino acid metabolic process	78.4616165179592	0.826354161484793	0.465069860279441	0.548902195608782	0.958142109940702
regulation of natural killer cell mediated immune response to tumor cell	78.7045857107625	0.826350584308528	0.449101796407186	0.463073852295409	0.958142109940702
regulation of natural killer cell mediated cytotoxicity directed against tumor cell target	78.7045857107625	0.826350584308528	0.461077844311377	0.461077844311377	0.958142109940702
regulation of cardiac muscle cell action potential	78.3908982551781	0.826349165789174	0.415169660678643	0.457085828343313	0.958142109940702
neural tube closure	77.1566452245297	0.826347482022211	0.303393213572854	0.455089820359281	0.958142109940702
